"obn","time","session","period","group","game","subjectid","subject","message","messagecode","late","type","strategy1","strategy2","payoff_1","payoff_2","payoff_manager","surplus_babbling"
"3979","32","2","18","4","2","218","18","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","2","2","33","47","80","72"
"3980","34","2","18","4","2","218","18","Es el juego: 5","Es el juego 5","1","1","2","2","33","47","80","72"
"3981","36","2","18","4","2","218","18","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","2","2","33","47","80","72"
"3982","39","2","18","4","2","201","1","Es el juego: 2","Es el juego 2","1","2","2","2","33","47","80","72"
"3983","40","2","18","4","2","218","18","C está mintiendo","C está mintiendo","1","1","2","2","33","47","80","72"
"3984","44","2","18","4","2","218","18","Es el juego: 5","Es el juego 5","1","1","2","2","33","47","80","72"
"3985","46","2","18","4","2","218","18","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","2","2","33","47","80","72"
"3986","46","2","18","4","2","224","24","¿En qué juego estamos?","¿En qué juego estamos?","1","0","2","2","33","47","80","72"
"3987","3","2","18","5","5","225","25","¿En qué juego estamos?","¿En qué juego estamos?","1","0","5","5","54","26","80","64"
"3988","4","2","18","5","5","216","16","Es el juego: 5","Es el juego 5","1","1","5","5","54","26","80","64"
"3989","6","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"3990","9","2","18","5","5","205","5","F está mintiendo","F está mintiendo","1","2","5","5","54","26","80","64"
"3991","9","2","18","5","5","225","25","Por favor decidme la verdad","Por favor decidme la verdad","1","0","5","5","54","26","80","64"
"3992","10","2","18","5","5","216","16","Es el juego: 5","Es el juego 5","1","1","5","5","54","26","80","64"
"3993","12","2","18","5","5","216","16","Es el juego: 5","Es el juego 5","1","1","5","5","54","26","80","64"
"3994","12","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"3995","13","2","18","5","5","216","16","Es el juego: 5","Es el juego 5","1","1","5","5","54","26","80","64"
"3996","14","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"3997","15","2","18","5","5","216","16","Es el juego: 5","Es el juego 5","1","1","5","5","54","26","80","64"
"3998","16","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"3999","16","2","18","5","5","216","16","Es el juego: 5","Es el juego 5","1","1","5","5","54","26","80","64"
"4000","17","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4001","17","2","18","5","5","216","16","Es el juego: 5","Es el juego 5","1","1","5","5","54","26","80","64"
"4002","19","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4003","19","2","18","5","5","216","16","Es el juego: 5","Es el juego 5","1","1","5","5","54","26","80","64"
"4004","20","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4005","21","2","18","5","5","216","16","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","5","5","54","26","80","64"
"4006","22","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4007","22","2","18","5","5","216","16","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","5","5","54","26","80","64"
"4008","23","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4009","24","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4010","24","2","18","5","5","216","16","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","5","5","54","26","80","64"
"4011","25","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4012","25","2","18","5","5","216","16","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","5","5","54","26","80","64"
"4013","27","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4014","27","2","18","5","5","216","16","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","5","5","54","26","80","64"
"4015","28","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4016","28","2","18","5","5","216","16","Es el juego: 5","Es el juego 5","1","1","5","5","54","26","80","64"
"4017","29","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4018","30","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4019","30","2","18","5","5","216","16","Es el juego: 5","Es el juego 5","1","1","5","5","54","26","80","64"
"4020","31","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4021","31","2","18","5","5","216","16","Es el juego: 5","Es el juego 5","1","1","5","5","54","26","80","64"
"4022","33","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4023","33","2","18","5","5","216","16","Es el juego: 5","Es el juego 5","1","1","5","5","54","26","80","64"
"4024","34","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4025","34","2","18","5","5","216","16","Es el juego: 5","Es el juego 5","1","1","5","5","54","26","80","64"
"4026","35","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4027","35","2","18","5","5","216","16","Es el juego: 5","Es el juego 5","1","1","5","5","54","26","80","64"
"4028","36","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4029","37","2","18","5","5","216","16","C está mintiendo","C está mintiendo","1","1","5","5","54","26","80","64"
"4030","37","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4031","38","2","18","5","5","216","16","C está mintiendo","C está mintiendo","1","1","5","5","54","26","80","64"
"4032","39","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4033","39","2","18","5","5","216","16","C está mintiendo","C está mintiendo","1","1","5","5","54","26","80","64"
"4034","40","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4035","41","2","18","5","5","216","16","C está mintiendo","C está mintiendo","1","1","5","5","54","26","80","64"
"4036","41","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4037","42","2","18","5","5","216","16","C está mintiendo","C está mintiendo","1","1","5","5","54","26","80","64"
"4038","42","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4039","44","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4040","44","2","18","5","5","216","16","Es el juego: 5","Es el juego 5","1","1","5","5","54","26","80","64"
"4041","45","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4042","45","2","18","5","5","216","16","Es el juego: 5","Es el juego 5","1","1","5","5","54","26","80","64"
"4043","46","2","18","5","5","205","5","Es el juego: 1","Es el juego 1","1","2","5","5","54","26","80","64"
"4044","46","2","18","5","5","216","16","Es el juego: 5","Es el juego 5","1","1","5","5","54","26","80","64"
"4045","3","2","18","6","3","207","7","Es el juego: 3","Es el juego 3","1","2","3","3","40","40","80","80"
"4046","4","2","18","6","3","212","12","Es el juego: 3","Es el juego 3","1","1","3","3","40","40","80","80"
"4047","4","2","18","6","3","227","27","¿En qué juego estamos?","¿En qué juego estamos?","1","0","3","3","40","40","80","80"
"4048","5","2","18","6","3","207","7","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","2","3","3","40","40","80","80"
"4049","5","2","18","6","3","212","12","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","3","3","40","40","80","80"
"4050","7","2","18","6","3","207","7","F está diciendo la verdad","F está diciendo la verdad","1","2","3","3","40","40","80","80"
"4051","7","2","18","6","3","212","12","C está diciendo la verdad","C está diciendo la verdad","1","1","3","3","40","40","80","80"
"4052","13","2","18","6","3","207","7","Es el juego: 3","Es el juego 3","1","2","3","3","40","40","80","80"
"4053","15","2","18","6","3","212","12","Es el juego: 3","Es el juego 3","1","1","3","3","40","40","80","80"
"4054","17","2","18","6","3","212","12","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","3","3","40","40","80","80"
"4055","20","2","18","6","3","212","12","C está diciendo la verdad","C está diciendo la verdad","1","1","3","3","40","40","80","80"
"4056","28","2","18","6","3","207","7","Es el juego: 3","Es el juego 3","1","2","3","3","40","40","80","80"
"4057","2","2","18","7","2","226","26","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","36","36","72","72"
"4058","4","2","18","7","2","214","14","Es el juego: 2","Es el juego 2","1","1","3","3","36","36","72","72"
"4059","4","2","18","7","2","226","26","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","36","36","72","72"
"4060","5","2","18","7","2","206","6","Es el juego: 2","Es el juego 2","1","2","3","3","36","36","72","72"
"4061","5","2","18","7","2","226","26","¿En qué juego estamos?","¿En qué juego estamos?","1","0","3","3","36","36","72","72"
"4062","8","2","18","7","2","206","6","Es el juego: 2","Es el juego 2","1","2","3","3","36","36","72","72"
"4063","8","2","18","7","2","214","14","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","3","3","36","36","72","72"
"4064","10","2","18","7","2","214","14","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","3","3","36","36","72","72"
"4065","12","2","18","7","2","206","6","F está diciendo la verdad","F está diciendo la verdad","1","2","3","3","36","36","72","72"
"4066","12","2","18","7","2","214","14","Es el juego: 2","Es el juego 2","1","1","3","3","36","36","72","72"
"4067","13","2","18","7","2","214","14","Es el juego: 2","Es el juego 2","1","1","3","3","36","36","72","72"
"4068","15","2","18","7","2","214","14","Es el juego: 2","Es el juego 2","1","1","3","3","36","36","72","72"
"4069","15","2","18","7","2","206","6","Es el juego: 2","Es el juego 2","1","2","3","3","36","36","72","72"
"4070","16","2","18","7","2","214","14","Es el juego: 2","Es el juego 2","1","1","3","3","36","36","72","72"
"4071","17","2","18","7","2","214","14","Es el juego: 2","Es el juego 2","1","1","3","3","36","36","72","72"
"4072","19","2","18","7","2","214","14","C está diciendo la verdad","C está diciendo la verdad","1","1","3","3","36","36","72","72"
"4073","21","2","18","7","2","214","14","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","3","3","36","36","72","72"
"4074","33","2","18","7","2","226","26","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","36","36","72","72"
"4075","35","2","18","7","2","226","26","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","36","36","72","72"
"4076","36","2","18","7","2","226","26","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","36","36","72","72"
"4077","36","2","18","7","2","214","14","Es el juego: 2","Es el juego 2","1","1","3","3","36","36","72","72"
"4078","38","2","18","7","2","226","26","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","36","36","72","72"
"4079","38","2","18","7","2","214","14","Es el juego: 2","Es el juego 2","1","1","3","3","36","36","72","72"
"4080","39","2","18","7","2","226","26","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","36","36","72","72"
"4081","40","2","18","7","2","214","14","Es el juego: 2","Es el juego 2","1","1","3","3","36","36","72","72"
"4082","41","2","18","7","2","226","26","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","36","36","72","72"
"4083","42","2","18","7","2","226","26","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","36","36","72","72"
"4084","43","2","18","7","2","206","6","Es el juego: 2","Es el juego 2","1","2","3","3","36","36","72","72"
"4085","43","2","18","7","2","226","26","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","36","36","72","72"
"4086","44","2","18","7","2","214","14","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","3","3","36","36","72","72"
"4087","45","2","18","7","2","226","26","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","36","36","72","72"
"4088","46","2","18","7","2","226","26","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","36","36","72","72"
"4089","3","2","18","8","3","219","19","¿En qué juego estamos?","¿En qué juego estamos?","1","0","3","3","40","40","80","80"
"4090","4","2","18","8","3","208","8","Es el juego: 3","Es el juego 3","1","2","3","3","40","40","80","80"
"4091","9","2","18","8","3","219","19","Por favor decidme la verdad","Por favor decidme la verdad","1","0","3","3","40","40","80","80"
"4092","11","2","18","8","3","208","8","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","2","3","3","40","40","80","80"
"4093","12","2","18","8","3","217","17","Es el juego: 5","Es el juego 5","1","1","3","3","40","40","80","80"
"4094","15","2","18","8","3","208","8","F está mintiendo","F está mintiendo","1","2","3","3","40","40","80","80"
"4095","29","2","18","8","3","217","17","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","1","3","3","40","40","80","80"
"4096","39","2","18","8","3","208","8","Es el juego: 1","Es el juego 1","1","2","3","3","40","40","80","80"
"4097","42","2","18","8","3","208","8","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","2","3","3","40","40","80","80"
"4098","43","2","18","8","3","217","17","C está mintiendo","C está mintiendo","1","1","3","3","40","40","80","80"
"4099","44","2","18","8","3","208","8","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","2","3","3","40","40","80","80"
"4100","46","2","18","8","3","208","8","F está mintiendo","F está mintiendo","1","2","3","3","40","40","80","80"
"4101","3","2","18","9","3","210","10","Es el juego: 5","Es el juego 5","1","1","4","2","15","15","30","80"
"4102","3","2","18","9","3","223","23","¿En qué juego estamos?","¿En qué juego estamos?","1","0","4","2","15","15","30","80"
"4103","5","2","18","9","3","223","23","Por favor decidme la verdad","Por favor decidme la verdad","1","0","4","2","15","15","30","80"
"4104","6","2","18","9","3","204","4","Es el juego: 3","Es el juego 3","1","2","4","2","15","15","30","80"
"4105","8","2","18","9","3","204","4","Estoy diciendo la verdad","Estoy diciendo la verdad.","1","2","4","2","15","15","30","80"
"4106","9","2","18","9","3","223","23","Por favor decidme la verdad","Por favor decidme la verdad","1","0","4","2","15","15","30","80"
