"session","period","group","game","Type","message","any_suggestion","suggest_safe","suggest_efficient","agree_proposal","discuss_coordinate","discuss_fairness","discuss_efficient","discuss_rules","discuss_howtoplay","explanation","ask_game","receive_report","truthful","falsehood","contradict","disagreement","neither_report","Subject"
"32","9","5","3","0","pero en ese caso el c gana la mitad","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","24"
"32","9","5","3","2","ya ves...","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","5"
"32","9","5","3","1","vale vale","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","17"
"32","9","5","3","1","entonces j3 f3 c3","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","17"
"32","9","5","3","1","40 40 80","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","17"
"32","9","5","3","2","sí+","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","5"
"32","9","5","3","2","más justo","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","5"
"32","9","5","3","1","okey","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","17"
"32","9","5","3","1","tu cuanto mas ganemos nosotros mas ganas tu","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","12"
"32","9","5","3","2","ah sii","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","3"
"32","9","5","3","2","?","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","3"
"32","9","5","3","1","claro fijate que es la suma de las nuestras","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","12"
"32","9","5","3","1","ahora 40 yu 40 80","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","12"
"32","9","5","3","2","hostia paco","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","3"
"32","9","5","3","2","cierto","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","3"
"32","9","5","3","0","q sagaz","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","20"
"32","9","5","3","1","fila 3 columna 3?","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","12"
"32","9","5","3","0","otra vez. esto.. jaja","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","20"
"32","9","5","3","1","es verdad","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","14"
"32","9","5","3","1","vale","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","14"
"32","9","5","3","1","f3c3","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","14"
"32","9","5","3","0","perfect","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","25"
"32","9","5","3","1","4","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","14"
"32","9","5","3","0","f3c3","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","25"
"32","9","5","3","0","?","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","25"
"32","9","5","3","1","opino c4 f4 por los mismos motivos de antes, pero la mas justa seria f3c3","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","14"
"32","9","5","3","2","en las primeras dos rondas he ganado mucho menos que vosotros dos","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","9"
"32","9","5","3","0","C tiene razón","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","25"
"32","9","5","3","1","si","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","14"
"32","9","5","3","2","me debéis pasta","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","9"
"32","9","5","3","2","jajaja","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","9"
"32","9","5","3","1","f2c2 podria compensar","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","14"
"32","9","5","3","0","f2c2??","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","25"
"32","9","5","3","0","F te parece bien?","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","25"
"32","9","5","3","1","a ciegas","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","14"
"32","9","5","3","0","va","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","25"
"32","9","5","3","0","pero que no os descuente","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","25"
"32","9","5","3","1","igual, f4c4 o f5c5","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","14"
"32","9","5","3","0","lo que digáis","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","25"
"32","9","5","3","2","y vuelvo a palmar 3","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","9"
"32","9","5","3","2","jajaajaj","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","9"
"32","9","5","3","2","yo voto ahora por la justa","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","9"
"32","9","5","3","1","o f3c3","1","1","1","1","0","1","0.5","0.66666669","0","0.33333334","1","1","0.5","1","0","0.33333334","0","14"
"32","10","5","2","2","hola, ¿cuál fila vas a elegir?","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","4"
"32","10","5","2","1","voy a elegir f4","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","11"
"32","10","5","2","1","AL FIN","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","14"
"32","10","5","2","2","bieeeen","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","3"
"32","10","5","2","1","MI MOMENTO","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","14"
"32","10","5","2","2","jajajajajajaa","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","3"
"32","10","5","2","1","HA LLEGADO","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","14"
"32","10","5","2","1","5-5 je","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","14"
"32","10","5","2","2","al final tenia que salir algo bien jajaja","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","3"
"32","10","5","2","2","te saco 60","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","3"
"32","10","5","2","1","elegimos pues 5-5?","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","14"
"32","10","5","2","2","si","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","3"
"32","10","5","2","1","has contado puntos?","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","14"
"32","10","5","2","2","si elegimos 5 5","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","3"
"32","10","5","2","2","tu llevaras 246","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","3"
"32","10","5","2","1","perfect","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","14"
"32","10","5","2","2","y yo 274","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","3"
"32","10","5","2","1","va","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","14"
"32","10","5","2","2","a ver cuanto nos pagan","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","6"
"32","10","5","2","1","la que menos se lleva yooo","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","11"
"32","10","5","2","1","jaaj","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","11"
"32","10","5","2","2","jajaja","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","6"
"32","10","5","2","2","a ver si vuelve a salir el 5","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","6"
"32","10","5","2","1","el A tela..","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","11"
"32","10","5","2","2","pues si,, el A sin hacer nada se lleva más","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","6"
"32","10","5","2","1","eso que siempre salen 1 2 y 3","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","11"
"32","10","5","2","2","vuelve el 5 ahora","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","6"
"32","10","5","2","1","JAJAJAJAJAJAJAJA","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","11"
"32","10","5","2","2","jajajajaja","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","6"
"32","10","5","2","0","despues de esta ronda hay nueve mas?","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","24"
"32","10","5","2","0","o se termina aqui?","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","24"
"32","10","5","2","1","no creo","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","17"
"32","10","5","2","2","ni idea","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","5"
"32","10","5","2","1","pone 9/9","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","17"
"32","10","5","2","0","somos los mismos que antes?","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","24"
"32","10","5","2","2","c3 f3?","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","5"
"32","10","5","2","1","sí","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","17"
"32","10","5","2","2","sí","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","5"
"32","10","5","2","2","sogo diendo el C","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","5"
"32","10","5","2","1","c3 f3","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","17"
"32","10","5","2","0","joeeer pos ya hubieran podido cambiar los roles...","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","24"
"32","10","5","2","2","sigues siendo el a?","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","5"
"32","10","5","2","0","siii..","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","24"
"32","10","5","2","1","qué hacemos entonces","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","17"
"32","10","5","2","1","lo mismo","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","17"
"32","10","5","2","1","?","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","17"
"32","10","5","2","2","cómo antes lo mas proporcional","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","5"
"32","10","5","2","1","asi todos igual?","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","12"
"32","10","5","2","1","sisi","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","12"
"32","10","5","2","1","siempre igual jajajaja","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","12"
"32","10","5","2","1","que rollo","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","12"
"32","10","5","2","2","en principio bien","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","3"
"32","10","5","2","0","igual ara resta jajaja","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","20"
"32","10","5","2","1","no creoooo","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","12"
"32","10","5","2","1","es exactamente lo mismo","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","12"
"32","10","5","2","2","esto es asi 1 h y media?","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","3"
"32","10","5","2","1","lo que no se es xq lo dividen","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","12"
"32","10","5","2","1","en dos partes","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","12"
"32","10","5","2","1","si no hay diferencia","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","12"
"32","10","5","2","0","algo habra jaja","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","20"
"32","10","5","2","2","2  y 2?","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","3"
"32","10","5","2","1","okey va","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","12"
"32","10","5","2","1","que asi te danb mas a ti","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","12"
"32","10","5","2","1","f3 y c3","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","12"
"32","10","5","2","2","vle","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","3"
"32","10","5","2","0","o a lo mas justo?","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","25"
"32","10","5","2","2","lo que pasa esque en este juego no gano apenas nada más y os fastidio mucho al resto","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","9"
"32","10","5","2","1","o f4c3","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","14"
"32","10","5","2","2","prefiero lo justo","1","1","0","1","0.33333334","0.66666669","0.5","0.66666669","0.66666669","0.66666669","0","0","0","0","0","0.33333334","1","9"
